Image Name,Predicted Class,Confidence Score
7780.jpg,"Class 3
",0.8786576
10547.jpg,"Class 5
",1.0
11571.jpg,"Class 2
",0.5901957
9449.jpg,"Class 5
",1.0
10826.jpg,"Class 4
",0.99513346
9769.jpg,"Class 2
",0.9495843
7375.jpg,"Class 2
",1.0
7610.jpg,"Class 4
",1.0
9587.jpg,"Class 4
",0.9999999
11313.jpg,"Class 5
",1.0
11514.jpg,"Class 2
",1.0
10185.jpg,"Class 6
",0.90512586
7383.jpg,"Class 2
",1.0
9137.jpg,"Class 4
",0.97775626
9895.jpg,"Class 2
",0.9999286
9706.jpg,"Class 4
",0.91140133
9221.jpg,"Class 5
",0.9972825
8611.jpg,"Class 5
",0.9990633
11006.jpg,"Class 5
",1.0
7839.jpg,"Class 3
",0.9999994
11920.jpg,"Class 3
",0.9999902
8325.jpg,"Class 6
",0.9974141
10726.jpg,"Class 2
",1.0
8686.jpg,"Class 4
",0.9999981
7366.jpg,"Class 5
",1.0
8963.jpg,"Class 2
",0.9999944
8632.jpg,"Class 3
",1.0
10808.jpg,"Class 2
",0.9999361
11814.jpg,"Class 2
",0.90514904
9536.jpg,"Class 5
",0.9994659
10264.jpg,"Class 6
",1.0
9541.jpg,"Class 5
",1.0
10243.jpg,"Class 2
",0.999734
7478.jpg,"Class 4
",0.99965537
8614.jpg,"Class 3
",0.4333982
7804.jpg,"Class 3
",1.0
11956.jpg,"Class 4
",0.9995875
7752.jpg,"Class 4
",0.9995388
9535.jpg,"Class 3
",0.99999774
9328.jpg,"Class 4
",0.8925245
11348.jpg,"Class 4
",0.99883693
8918.jpg,"Class 4
",0.99983037
11419.jpg,"Class 5
",0.9999827
10081.jpg,"Class 3
",1.0
7424.jpg,"Class 2
",1.0
7987.jpg,"Class 4
",0.99994993
10130.jpg,"Class 4
",0.97568
9360.jpg,"Class 5
",1.0
11646.jpg,"Class 3
",0.99504685
9763.jpg,"Class 3
",1.0
9246.jpg,"Class 4
",0.9980015
9792.jpg,"Class 4
",0.99999607
9588.jpg,"Class 3
",1.0
9025.jpg,"Class 2
",0.9999814
8535.jpg,"Class 2
",1.0
7283.jpg,"Class 5
",1.0
11272.jpg,"Class 2
",1.0
8125.jpg,"Class 5
",0.99854314
10610.jpg,"Class 4
",0.9999825
11333.jpg,"Class 6
",0.9998042
9387.jpg,"Class 2
",0.9526226
10165.jpg,"Class 2
",0.8301391
8347.jpg,"Class 5
",1.0
11761.jpg,"Class 4
",0.9999994
11607.jpg,"Class 1
",0.99969304
8746.jpg,"Class 4
",0.77959555
11740.jpg,"Class 5
",1.0
10065.jpg,"Class 4
",0.99999976
8647.jpg,"Class 2
",0.9720743
11545.jpg,"Class 2
",0.9999974
9276.jpg,"Class 4
",0.9999962
10208.jpg,"Class 2
",0.99750143
9752.jpg,"Class 3
",1.0
7433.jpg,"Class 5
",1.0
10769.jpg,"Class 5
",1.0
10849.jpg,"Class 4
",1.0
8272.jpg,"Class 2
",1.0
10622.jpg,"Class 5
",0.78616893
8825.jpg,"Class 4
",0.9986878
10534.jpg,"Class 4
",0.74789995
9623.jpg,"Class 6
",0.9996997
7521.jpg,"Class 4
",0.99995446
10110.jpg,"Class 2
",0.91997933
7546.jpg,"Class 5
",1.0
8362.jpg,"Class 4
",1.0
9953.jpg,"Class 4
",1.0
10109.jpg,"Class 5
",1.0
8681.jpg,"Class 2
",0.99897885
9617.jpg,"Class 2
",0.99999976
11674.jpg,"Class 3
",0.9999734
9767.jpg,"Class 2
",0.99921274
9873.jpg,"Class 4
",0.9782023
11486.jpg,"Class 5
",1.0
10707.jpg,"Class 2
",1.0
9868.jpg,"Class 4
",1.0
9435.jpg,"Class 2
",0.85948145
7690.jpg,"Class 2
",0.9881174
10386.jpg,"Class 6
",0.9999074
9556.jpg,"Class 5
",1.0
10722.jpg,"Class 2
",0.99961734
7823.jpg,"Class 4
",0.9989219
11785.jpg,"Class 4
",0.9998914
10623.jpg,"Class 4
",0.8451671
7953.jpg,"Class 2
",0.9728069
10958.jpg,"Class 4
",0.70036227
11568.jpg,"Class 4
",0.9999999
7651.jpg,"Class 3
",0.99999964
11323.jpg,"Class 4
",0.99998844
10977.jpg,"Class 4
",1.0
7515.jpg,"Class 4
",0.995937
11783.jpg,"Class 6
",0.9964708
9900.jpg,"Class 2
",0.95014566
8999.jpg,"Class 6
",0.9999968
10175.jpg,"Class 5
",0.99999833
8697.jpg,"Class 6
",0.9999964
10887.jpg,"Class 2
",0.9999963
10772.jpg,"Class 4
",0.99999964
10290.jpg,"Class 2
",0.9823829
7387.jpg,"Class 4
",0.989846
9690.jpg,"Class 4
",0.98806655
7493.jpg,"Class 2
",0.99999845
8672.jpg,"Class 2
",0.87876815
11462.jpg,"Class 4
",0.8333951
7980.jpg,"Class 2
",0.40067038
7634.jpg,"Class 2
",0.9951939
8886.jpg,"Class 4
",0.99974984
8732.jpg,"Class 4
",0.8078883
10082.jpg,"Class 5
",1.0
10044.jpg,"Class 4
",0.9235357
9340.jpg,"Class 5
",1.0
11844.jpg,"Class 4
",0.8072897
11673.jpg,"Class 5
",1.0
7543.jpg,"Class 3
",1.0
8307.jpg,"Class 5
",0.98301286
9561.jpg,"Class 3
",1.0
10219.jpg,"Class 4
",0.9996222
11834.jpg,"Class 4
",0.9403572
8505.jpg,"Class 4
",0.99999976
10966.jpg,"Class 2
",0.99997497
10508.jpg,"Class 4
",0.9999815
7819.jpg,"Class 2
",0.9999993
10360.jpg,"Class 6
",0.81600577
9825.jpg,"Class 4
",0.99999976
8060.jpg,"Class 4
",0.99993837
8029.jpg,"Class 5
",1.0
9486.jpg,"Class 2
",0.9998646
7222.jpg,"Class 2
",0.9999999
11875.jpg,"Class 5
",1.0
8472.jpg,"Class 4
",0.99999976
11624.jpg,"Class 5
",1.0
9159.jpg,"Class 4
",0.99190396
7578.jpg,"Class 4
",0.99999976
9551.jpg,"Class 4
",0.9999976
8266.jpg,"Class 4
",0.61405194
9926.jpg,"Class 2
",1.0
9194.jpg,"Class 4
",0.9958864
10445.jpg,"Class 4
",0.9999999
7458.jpg,"Class 3
",1.0
8137.jpg,"Class 2
",0.97191423
9055.jpg,"Class 4
",0.99931014
8703.jpg,"Class 4
",0.99999857
10662.jpg,"Class 4
",0.9993685
11229.jpg,"Class 2
",0.9999794
9156.jpg,"Class 4
",0.60998327
7208.jpg,"Class 5
",1.0
9337.jpg,"Class 6
",0.72589314
10701.jpg,"Class 2
",0.97664785
8898.jpg,"Class 2
",0.999522
11351.jpg,"Class 2
",1.0
10144.jpg,"Class 4
",0.9996489
9987.jpg,"Class 4
",0.9992255
10590.jpg,"Class 4
",0.9996315
11510.jpg,"Class 2
",0.9999999
9232.jpg,"Class 4
",1.0
10833.jpg,"Class 2
",0.9349937
9929.jpg,"Class 4
",0.58307105
10305.jpg,"Class 2
",0.8689944
7581.jpg,"Class 5
",1.0
9513.jpg,"Class 2
",1.0
9027.jpg,"Class 6
",0.99402183
9845.jpg,"Class 2
",0.9962728
11596.jpg,"Class 3
",0.9999999
7717.jpg,"Class 6
",0.99999917
11021.jpg,"Class 2
",0.9999373
9676.jpg,"Class 5
",0.99999857
8850.jpg,"Class 2
",0.9999995
8229.jpg,"Class 2
",0.99083203
9743.jpg,"Class 4
",0.9423167
11569.jpg,"Class 2
",1.0
8413.jpg,"Class 2
",0.9999449
10352.jpg,"Class 6
",0.48731834
9911.jpg,"Class 2
",1.0
8926.jpg,"Class 5
",0.9999999
7881.jpg,"Class 4
",0.97219265
8710.jpg,"Class 4
",0.9999999
8422.jpg,"Class 4
",0.99999344
8265.jpg,"Class 2
",0.9998241
7332.jpg,"Class 4
",1.0
11228.jpg,"Class 2
",0.89448905
7967.jpg,"Class 2
",0.58025074
10194.jpg,"Class 4
",0.9999676
9750.jpg,"Class 4
",0.9997429
8361.jpg,"Class 2
",0.6262788
8123.jpg,"Class 4
",0.99688005
10599.jpg,"Class 4
",0.8454694
8725.jpg,"Class 4
",0.9999993
9469.jpg,"Class 4
",0.9999056
8077.jpg,"Class 2
",0.99385345
7728.jpg,"Class 2
",0.99388427
10931.jpg,"Class 4
",0.94809437
7327.jpg,"Class 2
",1.0
11041.jpg,"Class 4
",0.5410172
9788.jpg,"Class 4
",0.864227
11989.jpg,"Class 2
",0.6228011
10577.jpg,"Class 4
",0.9999188
8112.jpg,"Class 5
",1.0
9615.jpg,"Class 5
",1.0
8958.jpg,"Class 4
",0.9999994
10403.jpg,"Class 4
",0.7500336
11294.jpg,"Class 4
",0.92779607
7731.jpg,"Class 4
",0.54235965
8134.jpg,"Class 4
",0.97926
7203.jpg,"Class 2
",0.99958056
7711.jpg,"Class 5
",1.0
11516.jpg,"Class 2
",0.995174
9381.jpg,"Class 4
",1.0
9997.jpg,"Class 4
",0.98054874
10163.jpg,"Class 6
",0.991895
11007.jpg,"Class 4
",1.0
7497.jpg,"Class 6
",0.9807912
8076.jpg,"Class 2
",1.0
9477.jpg,"Class 3
",0.99999774
10128.jpg,"Class 2
",1.0
11454.jpg,"Class 4
",0.9999999
9606.jpg,"Class 2
",0.9973725
8638.jpg,"Class 2
",0.9881959
8397.jpg,"Class 4
",0.99999595
7299.jpg,"Class 2
",1.0
11246.jpg,"Class 1
",0.9990403
9787.jpg,"Class 2
",1.0
8827.jpg,"Class 5
",1.0
8552.jpg,"Class 4
",0.9999082
7768.jpg,"Class 2
",0.9998209
11263.jpg,"Class 4
",0.9999987
8168.jpg,"Class 4
",0.8829134
8745.jpg,"Class 6
",0.98450875
7825.jpg,"Class 2
",0.79514635
10357.jpg,"Class 3
",1.0
9162.jpg,"Class 4
",0.5529539
8161.jpg,"Class 2
",0.9768025
8934.jpg,"Class 6
",1.0
10691.jpg,"Class 4
",0.9998728
8519.jpg,"Class 2
",0.99947816
10488.jpg,"Class 3
",0.31021672
7321.jpg,"Class 2
",0.9998554
11595.jpg,"Class 6
",0.9995092
7671.jpg,"Class 4
",0.97150403
10473.jpg,"Class 6
",0.9998247
9546.jpg,"Class 6
",0.99942243
11686.jpg,"Class 5
",0.9995883
10354.jpg,"Class 6
",0.99940753
10567.jpg,"Class 5
",1.0
9049.jpg,"Class 6
",0.7046775
8748.jpg,"Class 2
",0.55867624
11387.jpg,"Class 2
",1.0
11615.jpg,"Class 4
",0.99019134
11445.jpg,"Class 4
",0.5466954
9883.jpg,"Class 2
",1.0
10123.jpg,"Class 2
",1.0
11928.jpg,"Class 3
",1.0
8919.jpg,"Class 5
",1.0
9068.jpg,"Class 4
",0.9999994
7851.jpg,"Class 5
",1.0
8758.jpg,"Class 2
",0.99969673
8458.jpg,"Class 4
",0.51137847
7903.jpg,"Class 4
",0.9999999
11188.jpg,"Class 5
",0.99990404
9299.jpg,"Class 4
",0.99996555
11817.jpg,"Class 2
",0.9999999
8263.jpg,"Class 6
",0.9998996
10273.jpg,"Class 4
",0.9939231
10072.jpg,"Class 4
",0.99999785
7757.jpg,"Class 2
",0.97357464
8836.jpg,"Class 6
",0.9559605
7668.jpg,"Class 2
",0.99999785
11934.jpg,"Class 5
",1.0
8821.jpg,"Class 3
",1.0
7729.jpg,"Class 4
",1.0
9689.jpg,"Class 3
",0.8597225
9423.jpg,"Class 2
",0.7757592
7241.jpg,"Class 3
",0.6451335
8190.jpg,"Class 4
",1.0
10337.jpg,"Class 2
",0.999995
8454.jpg,"Class 4
",0.9702889
10528.jpg,"Class 4
",0.55218065
8158.jpg,"Class 4
",0.9999914
11584.jpg,"Class 4
",0.81576055
7452.jpg,"Class 3
",1.0
9289.jpg,"Class 6
",0.9985104
11274.jpg,"Class 4
",0.96987826
9496.jpg,"Class 2
",1.0
8642.jpg,"Class 6
",0.99391526
9578.jpg,"Class 3
",0.99996936
10366.jpg,"Class 6
",0.8327759
11452.jpg,"Class 2
",0.98423886
9832.jpg,"Class 2
",0.81145525
9392.jpg,"Class 4
",0.9999933
7939.jpg,"Class 4
",0.9988508
8138.jpg,"Class 6
",0.99998164
11395.jpg,"Class 2
",0.99999654
9836.jpg,"Class 5
",0.9999924
7331.jpg,"Class 5
",0.99999917
11399.jpg,"Class 4
",1.0
8854.jpg,"Class 4
",0.89509964
8499.jpg,"Class 2
",0.99994993
7799.jpg,"Class 2
",1.0
8411.jpg,"Class 4
",0.9999802
7930.jpg,"Class 5
",1.0
10655.jpg,"Class 2
",0.9510745
10142.jpg,"Class 6
",0.77298313
7473.jpg,"Class 3
",1.0
8359.jpg,"Class 2
",0.97880083
9057.jpg,"Class 4
",0.9910614
9004.jpg,"Class 6
",0.998889
9158.jpg,"Class 6
",0.57698715
10490.jpg,"Class 4
",0.9999957
9720.jpg,"Class 4
",1.0
8026.jpg,"Class 2
",0.9983039
10006.jpg,"Class 5
",1.0
11975.jpg,"Class 4
",0.99998295
9456.jpg,"Class 2
",0.99999034
9933.jpg,"Class 6
",0.7229728
9538.jpg,"Class 4
",0.99657285
11480.jpg,"Class 4
",0.9999994
7814.jpg,"Class 2
",0.99999964
11248.jpg,"Class 6
",0.9970023
11933.jpg,"Class 5
",1.0
8888.jpg,"Class 4
",0.9953067
7569.jpg,"Class 6
",1.0
10773.jpg,"Class 5
",1.0
8848.jpg,"Class 2
",0.98796344
8738.jpg,"Class 2
",0.99077445
8595.jpg,"Class 4
",0.9955968
11499.jpg,"Class 5
",0.7468593
11076.jpg,"Class 4
",0.9816789
11208.jpg,"Class 2
",0.9998666
7439.jpg,"Class 3
",1.0
11750.jpg,"Class 6
",0.9999999
10207.jpg,"Class 2
",0.5515643
8474.jpg,"Class 2
",0.9998312
10444.jpg,"Class 4
",0.92246157
11491.jpg,"Class 3
",1.0
9431.jpg,"Class 5
",0.5625811
8135.jpg,"Class 6
",0.5981199
8966.jpg,"Class 2
",1.0
9793.jpg,"Class 5
",1.0
11695.jpg,"Class 6
",0.9997185
9746.jpg,"Class 4
",0.92671156
11715.jpg,"Class 5
",1.0
7285.jpg,"Class 4
",0.9991473
10129.jpg,"Class 5
",1.0
10231.jpg,"Class 6
",0.9999633
10607.jpg,"Class 2
",0.9999875
8155.jpg,"Class 5
",1.0
8428.jpg,"Class 5
",1.0
8459.jpg,"Class 4
",0.77667487
7429.jpg,"Class 2
",0.99542075
11930.jpg,"Class 4
",0.42688423
11309.jpg,"Class 4
",0.9577249
9524.jpg,"Class 2
",0.99994385
11117.jpg,"Class 3
",0.99185055
8545.jpg,"Class 4
",0.955136
11781.jpg,"Class 5
",1.0
8453.jpg,"Class 2
",0.9998846
7770.jpg,"Class 4
",0.99999964
11719.jpg,"Class 2
",0.9999993
11144.jpg,"Class 4
",1.0
7385.jpg,"Class 4
",0.99994075
7812.jpg,"Class 5
",0.99289316
7927.jpg,"Class 2
",0.7654812
10616.jpg,"Class 4
",0.999426
11614.jpg,"Class 4
",0.9934854
8677.jpg,"Class 2
",0.9998103
9487.jpg,"Class 2
",0.9982603
7959.jpg,"Class 2
",0.8940559
9108.jpg,"Class 5
",1.0
11032.jpg,"Class 4
",0.56012714
7281.jpg,"Class 5
",1.0
7723.jpg,"Class 2
",0.9998504
10706.jpg,"Class 4
",0.9933373
7993.jpg,"Class 6
",0.9078653
9943.jpg,"Class 5
",1.0
8452.jpg,"Class 5
",1.0
11932.jpg,"Class 6
",0.99994147
8151.jpg,"Class 2
",0.9995254
7649.jpg,"Class 5
",1.0
11618.jpg,"Class 5
",0.87368864
11961.jpg,"Class 5
",1.0
11235.jpg,"Class 5
",1.0
10379.jpg,"Class 2
",0.9914424
11973.jpg,"Class 6
",0.9999994
11902.jpg,"Class 2
",0.99420506
8664.jpg,"Class 2
",0.9999999
9166.jpg,"Class 4
",0.7652428
10678.jpg,"Class 5
",0.9682442
11926.jpg,"Class 5
",1.0
10835.jpg,"Class 2
",1.0
8695.jpg,"Class 2
",0.96620244
10299.jpg,"Class 4
",0.9993794
11126.jpg,"Class 4
",0.99975723
9129.jpg,"Class 5
",1.0
8492.jpg,"Class 3
",0.9987684
11481.jpg,"Class 3
",0.6576376
9437.jpg,"Class 6
",0.99999917
10173.jpg,"Class 2
",0.4852436
11764.jpg,"Class 4
",0.92649704
11214.jpg,"Class 3
",0.9999993
10235.jpg,"Class 4
",0.93299943
10447.jpg,"Class 4
",0.9200306
10617.jpg,"Class 4
",1.0
7574.jpg,"Class 4
",0.8701554
8597.jpg,"Class 2
",0.98390317
9234.jpg,"Class 5
",1.0
11441.jpg,"Class 2
",0.99777716
10766.jpg,"Class 2
",0.99895823
9598.jpg,"Class 4
",1.0
8942.jpg,"Class 2
",0.997535
10367.jpg,"Class 5
",1.0
9462.jpg,"Class 2
",0.99971896
8487.jpg,"Class 6
",0.9997887
8167.jpg,"Class 2
",1.0
7640.jpg,"Class 5
",1.0
9056.jpg,"Class 5
",0.9991819
9781.jpg,"Class 4
",0.99941516
11528.jpg,"Class 4
",0.9996542
9515.jpg,"Class 3
",0.9999888
11540.jpg,"Class 4
",0.9432869
11175.jpg,"Class 3
",0.99999976
7785.jpg,"Class 4
",0.99999976
9751.jpg,"Class 2
",0.99993396
9153.jpg,"Class 2
",0.9999989
10846.jpg,"Class 2
",0.9805802
9309.jpg,"Class 5
",1.0
9102.jpg,"Class 4
",0.99999344
7230.jpg,"Class 6
",0.59002125
9509.jpg,"Class 6
",0.99969304
10533.jpg,"Class 4
",0.99987257
10117.jpg,"Class 4
",0.9999218
10800.jpg,"Class 4
",1.0
9738.jpg,"Class 4
",0.7816697
8235.jpg,"Class 5
",1.0
9336.jpg,"Class 5
",1.0
10989.jpg,"Class 2
",0.999998
8985.jpg,"Class 6
",0.99721235
11952.jpg,"Class 2
",0.9999995
10076.jpg,"Class 2
",0.9999976
8447.jpg,"Class 4
",0.99991214
10883.jpg,"Class 4
",0.9992111
7507.jpg,"Class 5
",1.0
10604.jpg,"Class 3
",1.0
7843.jpg,"Class 2
",0.37098554
8673.jpg,"Class 2
",0.99999225
8440.jpg,"Class 2
",0.9999502
8039.jpg,"Class 4
",0.99999964
7585.jpg,"Class 4
",0.99999774
9433.jpg,"Class 4
",0.94153374
10961.jpg,"Class 6
",0.99424946
9516.jpg,"Class 4
",0.955375
11871.jpg,"Class 5
",0.9998609
8068.jpg,"Class 4
",1.0
8491.jpg,"Class 2
",0.5215143
8470.jpg,"Class 2
",0.99999905
11985.jpg,"Class 5
",1.0
10729.jpg,"Class 4
",0.95966506
9514.jpg,"Class 2
",0.9996767
11948.jpg,"Class 6
",0.99961215
7888.jpg,"Class 5
",1.0
9586.jpg,"Class 4
",0.9996239
8302.jpg,"Class 1
",0.99851936
10923.jpg,"Class 6
",0.5121258
9959.jpg,"Class 5
",0.9999993
10886.jpg,"Class 3
",0.9999993
7538.jpg,"Class 5
",0.9686452
7587.jpg,"Class 4
",0.995274
8065.jpg,"Class 3
",1.0
10971.jpg,"Class 4
",0.99999976
10594.jpg,"Class 2
",1.0
9882.jpg,"Class 2
",0.99999976
9518.jpg,"Class 5
",1.0
9147.jpg,"Class 6
",1.0
10134.jpg,"Class 4
",0.97026247
11980.jpg,"Class 5
",0.9999989
8870.jpg,"Class 4
",0.59459215
8466.jpg,"Class 4
",0.9999552
10137.jpg,"Class 6
",0.99941623
8416.jpg,"Class 5
",0.99760264
7233.jpg,"Class 4
",0.99999964
9149.jpg,"Class 2
",0.9999988
7892.jpg,"Class 2
",0.9999988
9473.jpg,"Class 4
",1.0
10341.jpg,"Class 5
",1.0
9227.jpg,"Class 4
",0.99965835
9046.jpg,"Class 4
",0.9291385
8840.jpg,"Class 2
",0.99974054
11332.jpg,"Class 2
",0.9999982
7957.jpg,"Class 4
",0.99853694
11234.jpg,"Class 5
",1.0
7658.jpg,"Class 6
",0.9999999
10820.jpg,"Class 4
",0.99999774
8602.jpg,"Class 5
",1.0
9540.jpg,"Class 3
",0.9999809
9772.jpg,"Class 2
",0.9999777
9195.jpg,"Class 6
",0.9999721
11327.jpg,"Class 5
",1.0
10589.jpg,"Class 3
",0.99998856
7589.jpg,"Class 4
",0.97900224
10705.jpg,"Class 4
",1.0
9284.jpg,"Class 4
",1.0
8003.jpg,"Class 4
",0.9999995
8066.jpg,"Class 2
",0.9999999
7663.jpg,"Class 6
",0.99423236
8221.jpg,"Class 4
",0.9999927
9539.jpg,"Class 4
",0.91903585
11856.jpg,"Class 2
",0.9463028
10708.jpg,"Class 5
",0.74755216
10053.jpg,"Class 2
",1.0
10247.jpg,"Class 4
",0.99867404
8383.jpg,"Class 2
",1.0
9530.jpg,"Class 6
",0.96857643
8924.jpg,"Class 2
",0.9999472
11344.jpg,"Class 4
",1.0
8387.jpg,"Class 2
",1.0
11628.jpg,"Class 5
",1.0
11806.jpg,"Class 4
",1.0
10468.jpg,"Class 2
",0.99999833
11134.jpg,"Class 4
",0.99999857
7677.jpg,"Class 6
",0.99999595
11252.jpg,"Class 5
",1.0
7302.jpg,"Class 5
",1.0
7372.jpg,"Class 4
",1.0
9641.jpg,"Class 2
",0.62108153
8970.jpg,"Class 3
",0.99949574
7560.jpg,"Class 4
",0.9958652
11238.jpg,"Class 2
",1.0
10913.jpg,"Class 5
",1.0
9813.jpg,"Class 2
",0.99192506
8162.jpg,"Class 4
",0.5548951
11174.jpg,"Class 4
",0.99908614
9500.jpg,"Class 2
",0.99660635
7669.jpg,"Class 2
",1.0
11019.jpg,"Class 4
",0.9986093
8028.jpg,"Class 4
",0.9996735
8715.jpg,"Class 5
",1.0
9815.jpg,"Class 3
",1.0
8766.jpg,"Class 4
",1.0
10770.jpg,"Class 4
",0.9999589
8578.jpg,"Class 2
",0.9528811
9223.jpg,"Class 3
",0.99940133
7871.jpg,"Class 3
",1.0
11676.jpg,"Class 4
",0.9899447
7205.jpg,"Class 4
",1.0
11163.jpg,"Class 5
",1.0
11325.jpg,"Class 3
",1.0
10227.jpg,"Class 3
",1.0
7872.jpg,"Class 2
",0.99999917
11914.jpg,"Class 2
",1.0
10416.jpg,"Class 2
",0.832206
10381.jpg,"Class 4
",0.9999988
8248.jpg,"Class 2
",1.0
9625.jpg,"Class 4
",0.9993356
11338.jpg,"Class 2
",0.9670476
11151.jpg,"Class 4
",1.0
8984.jpg,"Class 2
",0.543616
9686.jpg,"Class 2
",1.0
8524.jpg,"Class 2
",0.99880457
8708.jpg,"Class 4
",0.765714
9316.jpg,"Class 4
",0.9994392
9454.jpg,"Class 2
",0.9999994
10865.jpg,"Class 4
",0.80815583
11250.jpg,"Class 6
",0.9666854
10649.jpg,"Class 4
",0.80003166
7790.jpg,"Class 2
",0.9376951
8555.jpg,"Class 2
",1.0
9896.jpg,"Class 5
",0.9999542
7254.jpg,"Class 2
",0.99956864
11508.jpg,"Class 6
",0.99999046
11334.jpg,"Class 4
",0.99998164
8036.jpg,"Class 4
",1.0
10083.jpg,"Class 4
",1.0
9932.jpg,"Class 2
",1.0
7933.jpg,"Class 5
",1.0
10676.jpg,"Class 4
",0.99697864
8842.jpg,"Class 6
",0.99996614
7978.jpg,"Class 2
",0.99754864
10538.jpg,"Class 4
",0.99909127
7809.jpg,"Class 4
",0.99996126
7990.jpg,"Class 2
",0.84290195
11909.jpg,"Class 5
",1.0
7916.jpg,"Class 2
",1.0
9213.jpg,"Class 6
",0.99999774
8864.jpg,"Class 5
",1.0
7744.jpg,"Class 1
",0.97264636
8742.jpg,"Class 4
",1.0
7691.jpg,"Class 4
",0.9999995
9358.jpg,"Class 2
",0.9979711
9632.jpg,"Class 6
",0.99680257
8665.jpg,"Class 2
",1.0
7994.jpg,"Class 2
",0.54561454
10955.jpg,"Class 5
",0.96135515
10203.jpg,"Class 6
",0.999948
7925.jpg,"Class 4
",0.5325454
10823.jpg,"Class 6
",0.9967362
11324.jpg,"Class 6
",0.95276195
11971.jpg,"Class 4
",0.86130524
7756.jpg,"Class 5
",1.0
9928.jpg,"Class 2
",0.8680242
9505.jpg,"Class 2
",0.92815375
11749.jpg,"Class 2
",0.75107294
10278.jpg,"Class 3
",0.99998486
10166.jpg,"Class 2
",0.85955864
11819.jpg,"Class 4
",0.99998
9118.jpg,"Class 4
",1.0
10885.jpg,"Class 4
",0.9999914
9063.jpg,"Class 2
",0.99984956
8465.jpg,"Class 4
",0.8820593
8872.jpg,"Class 2
",0.9695285
8127.jpg,"Class 2
",0.99887234
10893.jpg,"Class 6
",0.9593277
8143.jpg,"Class 2
",0.9927012
8430.jpg,"Class 2
",0.99998295
9936.jpg,"Class 6
",1.0
7572.jpg,"Class 4
",0.999944
8206.jpg,"Class 5
",1.0
10643.jpg,"Class 4
",0.9992235
11988.jpg,"Class 4
",1.0
10992.jpg,"Class 5
",0.9992317
8203.jpg,"Class 2
",0.99999845
7214.jpg,"Class 2
",0.9000987
8141.jpg,"Class 5
",1.0
7547.jpg,"Class 6
",1.0
9135.jpg,"Class 4
",0.9999933
8798.jpg,"Class 4
",0.9997836
9107.jpg,"Class 6
",0.99977344
10492.jpg,"Class 5
",1.0
11470.jpg,"Class 2
",0.9874608
9461.jpg,"Class 4
",1.0
9846.jpg,"Class 2
",0.51996785
11306.jpg,"Class 2
",0.90598536
9382.jpg,"Class 3
",0.9997664
7982.jpg,"Class 2
",0.8054683
8800.jpg,"Class 2
",0.9999311
8925.jpg,"Class 2
",0.977108
11906.jpg,"Class 6
",0.9940479
8252.jpg,"Class 4
",0.9999889
8402.jpg,"Class 2
",1.0
9596.jpg,"Class 5
",0.91338927
8384.jpg,"Class 4
",0.9999956
9824.jpg,"Class 6
",0.99999225
10477.jpg,"Class 4
",1.0
11627.jpg,"Class 5
",1.0
10652.jpg,"Class 2
",0.992657
10566.jpg,"Class 4
",0.99996996
9320.jpg,"Class 6
",0.9992107
9142.jpg,"Class 5
",1.0
11790.jpg,"Class 6
",0.5711563
8389.jpg,"Class 2
",0.9799759
8960.jpg,"Class 4
",0.87601274
8734.jpg,"Class 5
",0.99837047
10244.jpg,"Class 2
",0.99999976
10084.jpg,"Class 2
",0.99801755
9389.jpg,"Class 2
",0.99496907
9297.jpg,"Class 4
",0.9999956
8166.jpg,"Class 5
",1.0
11030.jpg,"Class 3
",0.9999974
9659.jpg,"Class 2
",0.9970175
11737.jpg,"Class 4
",0.6810766
7527.jpg,"Class 2
",0.9998933
7389.jpg,"Class 5
",1.0
10933.jpg,"Class 5
",0.9999888
11820.jpg,"Class 5
",0.91136986
8997.jpg,"Class 3
",0.99998665
10390.jpg,"Class 5
",1.0
9485.jpg,"Class 4
",1.0
8975.jpg,"Class 2
",0.9999976
7703.jpg,"Class 2
",0.987438
10239.jpg,"Class 2
",0.99984956
11841.jpg,"Class 2
",0.7831785
11398.jpg,"Class 5
",1.0
8061.jpg,"Class 5
",1.0
11702.jpg,"Class 3
",1.0
9728.jpg,"Class 4
",0.9999951
11585.jpg,"Class 4
",0.9989667
11657.jpg,"Class 4
",0.99943024
10556.jpg,"Class 5
",1.0
10001.jpg,"Class 2
",0.9999924
10424.jpg,"Class 4
",1.0
9073.jpg,"Class 5
",1.0
7635.jpg,"Class 2
",0.9901596
8515.jpg,"Class 2
",0.990036
7313.jpg,"Class 6
",0.999668
9562.jpg,"Class 5
",1.0
9402.jpg,"Class 5
",0.97780186
8395.jpg,"Class 6
",1.0
11418.jpg,"Class 2
",1.0
10765.jpg,"Class 2
",0.9999989
9669.jpg,"Class 5
",1.0
9507.jpg,"Class 2
",0.6381292
10422.jpg,"Class 4
",0.9962185
11497.jpg,"Class 2
",0.9999999
9447.jpg,"Class 6
",0.9999472
11400.jpg,"Class 5
",0.9999273
8968.jpg,"Class 2
",0.9212116
8750.jpg,"Class 2
",0.9843097
9332.jpg,"Class 3
",0.9995295
9001.jpg,"Class 4
",1.0
10734.jpg,"Class 2
",0.99999976
9705.jpg,"Class 4
",0.99943453
9216.jpg,"Class 3
",1.0
11725.jpg,"Class 5
",0.9272431
10116.jpg,"Class 3
",0.9999784
